id_article;surtitre;titre;soustitre;id_rubrique;descriptif;chapo;texte;ps;date;statut;id_secteur;maj;export;date_redac;visites;referers;popularite;accepter_forum;date_modif;lang;langue_choisie;id_trad;extra;id_version;nom_site;url_site;virtuel
7203;BEZES B., VERDIER N., ROBERT S., 2014;"""La représentation des routes sur les cartes anciennes""";in : Robert S., Verdier N. (dir.) ,<em>Dynamique et résiliences des réseaux routiers en Ile de France</em>, Tours, FERACF, n°52, 95-112.;151;;;;;25/04/2016 15:30;publie;3;25/07/2016 14:22;oui;0000-00-00 00:00:00;15;0;0.9137249894481073;;0000-00-00 00:00:00;fr;non;0;;0;;;
7204;BANOS A., CAILLOU P., GAUDOU N., MARILLEAU N., 2015;"""Systematic exploration of agent based models""";in : Banos A., Lang, C., Marilleau N. (dir.) ,<em>Agent-Based Spatial Simulation with NetLogo: Introduction and Bases </em>, Londres, ISTE Editions, 199- 232 .;156;;;;;25/04/2016 15:30;publie;3;25/07/2016 14:22;oui;0000-00-00 00:00:00;12;0;0.910191936428509;;0000-00-00 00:00:00;fr;non;0;;0;;;
7205;BANOS A., BECK E., GLATRON S., MUDU P., 2014;"""The role of space time activity patterns in the exposure assessment of residents""";in : Mudu P., Terracini B., Martuzzi M. (dir.) ,<em> Human Health in Areas with Industrial Contamination</em>, Copenhagen, World Health Organization, 190-199 .;151;;;;;25/04/2016 15:30;publie;3;25/07/2016 14:22;oui;0000-00-00 00:00:00;14;0;0.9108141687171847;;0000-00-00 00:00:00;fr;non;0;;0;;;
7206;BANOS A., 2015;"""The city, a complex system? The new challenges of urban modelling""";in : Lagrée S., Diaz V. (dir.),<em> A glance at sustainable urban development: Methodological, Crosscutting and Operational Approaches</em>, Paris, Agence Française de Développement, 110-119.;156;;;;;25/04/2016 15:30;publie;3;13/01/2017 11:57;oui;0000-00-00 00:00:00;14;0;0.9121084649529089;;13/01/2017 11:57;fr;non;0;;0;;;
7207;BERNADOU D., 2015;"""Les enjeux de la construction d’une ville métropolitaine dans une région polycentrique: le cas de Bologne""";in : Cremaschi M., Delpirou A., Riviere D., Salone C. (dir.) ,<em>Métropoles et régions, entre concurrences et complémentarités : Regards croisés France/Italie</em>, Roma-Milano, Planum Publisher, 29-40.;156;;;;;25/04/2016 15:30;publie;3;25/07/2016 14:22;oui;0000-00-00 00:00:00;17;0;0.9098006057400295;;0000-00-00 00:00:00;fr;non;0;;0;;;
7208;BRETAGNOLLE A., 2015;"""City-systems and maritime transport in the long-term""";in : Ducruet C. (dir.) ,<em>Maritime networks: spatial structures and time dynamics</em>, London and New York, Routledge Taylor & Francis Group, 27-37.;156;;;;;25/04/2016 15:30;publie;3;25/07/2016 14:22;oui;0000-00-00 00:00:00;13;0;0.9109894962765096;;0000-00-00 00:00:00;fr;non;0;;0;;;
7209;BRETAGNOLLE A., MATHIAN H., 2014;"""Représenter et modéliser un système de villes dans le temps long : une approche ontologique""";in : Phan D. (dir.) ,<em>Ontologies et modélisation par SMA en SHS</em>, Londres-Paris, Hermès-Lavoisier, 225-237.;151;;;;;25/04/2016 15:30;publie;3;25/07/2016 14:22;oui;0000-00-00 00:00:00;18;0;0.9095209221797534;;0000-00-00 00:00:00;fr;non;0;;0;;;
7210;BRETAGNOLLE A., VERDIER N., 2014;"""Les routes de la poste à cheval, de 1632 à 1833 """;in : Zadora-Rio E. (dir.) ,<em>Atlas Archéologique de Touraine</em>, Tours, UMR 7324 CITERES - Laboratoire Archéologie et Territoires, http://a2t.univ-tours.fr/notice.php?id=12.;151;;;;;25/04/2016 15:30;publie;3;25/07/2016 14:22;oui;0000-00-00 00:00:00;28;0;0.9092410543595558;;0000-00-00 00:00:00;fr;non;0;;0;En Ligne;http://a2t.univ-tours.fr/notice.php?id=12;
7211;CATTAN N. , 2012;"""Centre-périphérie""";in : Ghorra Gobin C. (dir.),<em>Dictionnaire critique de la mondialisation</em>, Paris, A. Colin, 92-100.;128;;;;;25/04/2016 15:30;publie;3;25/07/2016 14:22;oui;0000-00-00 00:00:00;32;0;0.9298904973169685;;0000-00-00 00:00:00;fr;non;0;;0;;;
7212;CATTAN N. , 2012;"""Flux""";in : Ghorra Gobin C. (dir.),<em>Dictionnaire critique de la mondialisation</em>, Paris, A. Colin, 292-293.;128;;;;;25/04/2016 15:30;publie;3;25/07/2016 14:22;oui;0000-00-00 00:00:00;22;0;0.9467182627591756;;0000-00-00 00:00:00;fr;non;0;;0;;;
7213;CATTAN N. , 2012;"""Transport et échange""";in : Ghorra Gobin C. (dir.),<em>Dictionnaire critique de la mondialisation</em>, Paris, A. Colin, 606-616 .;128;;;;;25/04/2016 15:30;publie;3;25/07/2016 14:22;oui;0000-00-00 00:00:00;30;0;0.9011287601342738;;0000-00-00 00:00:00;fr;non;0;;0;;;
7214;CATTAN N., 2014;"""Les transterritoires des employées de maison sri-lankaises à Beyrouth""";in : M.P. Anglade, L. Bouasria, M. Cheikh, F. Debarre, V. Manry, C. Schmoll (dir.),<em>Expériences du genre. Intimités, marginalités, travail, migration</em>, Paris, Karthala, 189-206.;151;;;;;25/04/2016 15:30;publie;3;25/07/2016 14:22;oui;0000-00-00 00:00:00;20;0;0.9115016358439456;;0000-00-00 00:00:00;fr;non;0;;0;;;
7215;CATTAN N., 2013;"""Le Grand Paris des échanges""";in : A. Bres, B. Mariolle (dir.),<em>Systèmes métropolitains</em>, Paris, Brès+Mariolle et Chercheurs Associés, 105-117.;141;;;;;25/04/2016 15:30;publie;3;25/07/2016 14:22;oui;0000-00-00 00:00:00;17;0;0.9105755786636276;;0000-00-00 00:00:00;fr;non;0;;0;;;
7216;BEAUGUITTE L., BUARD E., COMMENGES H., CURA R., LE NECHET F., LE TEXIER M., MATHIAN H., REY-COYREHOURCQ S., 2014;"""R et espace. Traitement de l’information géographique""";in : Comenges, H. (dir.),<em>R et espace</em>, Framabook , http://framabook.org/r-et-espace/.;151;;;;;25/04/2016 15:30;publie;3;25/07/2016 14:22;oui;0000-00-00 00:00:00;15;0;0.9111130135872567;;0000-00-00 00:00:00;fr;non;0;;0;En Ligne;http://framabook.org/r-et-espace/;
7217;DELAVILLE D., MARIOLLE B., 2015;"""La densification à l’horizontale""";"in : Touatia A., Crozy J. (dir.),<em>La densification résidentielle au service du renouvellement urbain : filières, stratégies et outils
</em>, Paris, La Documentation francçaise, 61-72.";156;;;;;25/04/2016 15:30;publie;3;25/07/2016 14:22;oui;0000-00-00 00:00:00;28;0;0.9148063809076669;;0000-00-00 00:00:00;fr;non;0;;0;;;
7218;DUCRUET C., 2015;"""Asian cities in the global maritime network since the late nineteenth century""";in : Bracken G. (dir.),<em>Asian Cities : From Colonial to Global</em>, Amsterdam, Amsterdam University Press, 173-186.;156;;;;;25/04/2016 15:30;publie;3;25/07/2016 14:22;oui;0000-00-00 00:00:00;14;0;0.947177817562253;;0000-00-00 00:00:00;fr;non;0;;0;;;
7219;FLEURY A., FROMENT-MEURICE M., 2014;"""Embellir et dissuader, les politiques d’espaces publics à Paris""";in : Da Cunha A., Guinand S. (dir.),<em>Qualité urbaine, justice spatiale et projet. Ménager l’urbain</em>, Lausanne, PPUR, 67-79.;151;;;;;25/04/2016 15:30;publie;3;25/07/2016 14:22;oui;0000-00-00 00:00:00;20;0;0.9107179206829458;;0000-00-00 00:00:00;fr;non;0;;0;;;
7220;FLEURY A., 2014;"""Espace public urbain""";in : Bihr A., Pfefferkorn R. (dir.),<em>Dictionnaire des inégalités</em>, Paris, Armand Colin, 151-152.;151;;;;;25/04/2016 15:30;publie;3;25/07/2016 14:22;oui;0000-00-00 00:00:00;20;0;0.9114103515862059;;0000-00-00 00:00:00;fr;non;0;;0;;;
7221;DELAGE M., FLEURY A., LECOMTE C., 2015;"""Le commerce à Paris entre centralités ordinaires et centralités métropolitaines""";in : Pumain D., Mattei M.-F. (dir.),<em>Données urbaines 7</em>, Paris, Anthropos/Economica, 153-163.;156;;;;;25/04/2016 15:30;publie;3;25/07/2016 14:22;oui;0000-00-00 00:00:00;19;0;0.9112021280000109;;0000-00-00 00:00:00;fr;non;0;;0;;;
7222;LE GOIX R., 2013;"""Gated Communities""";in : Wright, R. (dir.),<em>The International Encyclopedia of Social and Behavioral Sciences, 2nd Edition</em>, Amsterdam, Elsevier, http://mrw.elsevier.com/isb2/menu.htm .;141;;;;;25/04/2016 15:30;publie;3;25/07/2016 14:22;oui;0000-00-00 00:00:00;15;0;0.9113718166848254;;0000-00-00 00:00:00;fr;non;0;;0;En Ligne;http://mrw.elsevier.com/isb2/menu.htm;
7223;DUCRUET C., HAULE S., AIT-MOHAND L., MARNOT B., KOSOWSKA-STAMIROWSKA Z., DIDIER L., COCHE M., 2015;"""Maritime shifts in the contemporary world economy: evidence from the Lloyd’s List corpus""";in : Ducruet C. (dir.),<em>Maritime Networks: Spatial Structures and Time Dynamics</em>, London and New York, Routledge, 134-160.;156;;;;;25/04/2016 15:30;publie;3;25/07/2016 14:22;oui;0000-00-00 00:00:00;11;0;0.9113989965809988;;0000-00-00 00:00:00;fr;non;0;;0;En Ligne;https://www.routledge.com/products/9781138911253;
7224;DUCRUET C., CUYALA S., EL HOSNI A., KOSOWSKA-STAMIROWSKA Z., 2015;"""Co-evolutionary dynamics of ports and cities in the global maritime network, 1950-1990""";in : Ducruet C. (dir.),<em>Maritime Networks: Spatial Structures and Time Dynamics</em>, London and New York, Routledge, 351-373.;156;;;;;25/04/2016 15:30;publie;3;25/07/2016 14:22;oui;0000-00-00 00:00:00;18;0;0.9108807227043036;;0000-00-00 00:00:00;fr;non;0;;0;En Ligne;https://www.routledge.com/products/9781138911253;
7226;FINANCE O., 2015;"""Attractivité et dépendance : intégration des villes françaises par les firmes internationales étrangères""";in : Mattei M.-F., Pumain D. (dir.),<em>Données Urbaines 7</em>, Paris, Économica, 187-197.;156;;;;;25/04/2016 15:30;publie;3;25/07/2016 14:22;oui;0000-00-00 00:00:00;13;0;0.9111820542096415;;0000-00-00 00:00:00;fr;non;0;;0;;;
7227;BORDERIE Q., DELAHAYE J., DESACHY Q., GRAVIER J., PINHEDE A., 2014;"""Synthèses Archéologiques Urbaines : un projet en cours""";in : Rodier X., Lorans É. (dir.),<em>Archéologie de l’espace urbain</em>, Tours/Paris, Presses universitaires François-Rabelais/Cths, 262-276.;151;;;;;25/04/2016 15:30;publie;3;25/07/2016 14:22;oui;0000-00-00 00:00:00;11;0;0.9112757325748883;;0000-00-00 00:00:00;fr;non;0;;0;;;
7228;GRASLAND C., GIRAUD T., SEVERO M., 2012;"""Un capteur géomédiatique d’événements internationaux """;in : Beckouche P., Grasland C., Guerin-Pace F., Moisseron J.-Y. (dir.) ,<em>Fonder les sciences du territoire</em>, Paris, Karthalla, 139-158.;128;;;;;25/04/2016 15:30;publie;3;25/07/2016 14:22;oui;0000-00-00 00:00:00;22;0;0.9151449446701306;;0000-00-00 00:00:00;fr;non;0;;0;;;
7229;YSEBAERT R., LAMBERT N., GENSEL J., LE RUBRUS B., GRASLAND C., VILLANOVA-OLIVIER M., PLUMEJEAUD C., 2012;"""HyperAtlas, un outils scientifique au service du débat politique. Application à la politique de cohésion de l'Union Européenne""";in : Beckouche P., Grasland C., Guerin-Pace F., Moisseron J.-Y. (dir.) ,<em>Fonder les sciences du territoire</em>, Paris, Karthalla, 243-267.;128;;;;;25/04/2016 15:30;publie;3;25/07/2016 14:22;oui;0000-00-00 00:00:00;20;0;0.9151378453567381;;0000-00-00 00:00:00;fr;non;0;;0;;;
7230;DIDELON-LOISEAU C., GRASLAND C., 2014;"""Internal and external perceptions of Europe / EU in the world through mental map """;in : Holland M., Chaban N. (dir.),<em>Communicating Europe in Times of Crisis: External Perceptions of the European Union</em>, London, Palgrave Macmillan,  65-96.;151;;;;;25/04/2016 15:30;publie;3;25/07/2016 14:22;oui;0000-00-00 00:00:00;14;0;0.9117617757292598;;0000-00-00 00:00:00;fr;non;0;;0;;;
7231;GRASLAND C., 2014;"""40 ans de commerce, miroir des inégalités mondiales """;in : Fumey G., Boucheron P., Grataloup C. (dir.),<em>Atlas Global</em>, Paris, Les Arènes, 09-16 .;151;;;;;25/04/2016 15:30;publie;3;25/07/2016 14:22;oui;0000-00-00 00:00:00;10;0;0.9123935967132599;;0000-00-00 00:00:00;fr;non;0;;0;;;
7232;GRASLAND C., SEVERO M., 2014;"""Qu’est-ce qu’un événement mondial ?""";in : Fumey G., Boucheron P., Grataloup C. (dir.),<em>Atlas Global</em>, Paris, Les Arènes, 23-26.;151;;;;;25/04/2016 15:30;publie;3;25/07/2016 14:22;oui;0000-00-00 00:00:00;11;0;0.9124652566630227;;0000-00-00 00:00:00;fr;non;0;;0;;;
7233;GUERRERO D., GRASLAND C., DUCRUET C., 2015;"""Explaining trade flows with shipping-based distance""";in : Ducruet C. (dir.) ,<em>Maritime Networks – Spatial Structures en Time Dynamics</em>, London, Routledge, 303-321.;156;;;;;25/04/2016 15:30;publie;3;25/07/2016 14:22;oui;0000-00-00 00:00:00;18;0;0.9195515666148127;;0000-00-00 00:00:00;fr;non;0;;0;;;
7234;BERNARDIE TAHIR, N., SCHMOLL C., 2015;"""Malte""";in : Simon G., Lacroix T. (dir.) ,<em>Dictionnaire Géohistorique des Migrations Internationales</em>, Paris, Armand Colin, 66-69.;156;;;;;25/04/2016 15:30;publie;3;19/01/2017 13:21;oui;0000-00-00 00:00:00;11;0;0.9107050629017254;;19/01/2017 13:21;fr;non;0;;0;;;
7235;FRANCOIS JC, BOULARAN Z., CIESIELSKI H., MATHIAN H., SANDERS L., 2015;"""Mobilité géographique et réussite au Brevet des collèges dans l'agglomération parisienne""";in : Courty G. (dir.) ,<em>La mobilité dans le système scolaire. Une solution pour la réussite et la démocratisation??</em>, Lille, Presses Universitaires du Septentrion, 35-57.;156;;;;;25/04/2016 15:30;publie;3;25/07/2016 14:22;oui;0000-00-00 00:00:00;23;0;0.9109345173622434;;0000-00-00 00:00:00;fr;non;0;;0;;;
7236;FRANCOIS JC, MATHIAN H., SANDERS L., WALDECK R., BULLE N., PHAN D., 2014;""" Modélisation par SMA de la structuration sociale de l'espace scolaire: une ontologie intégrée mais non réductrice de plusieurs points de vue méthodologiques""";in : Phan D. (dir.) ,<em> Ontologies et modélisation par SMA en SHS</em>, Londres/Paris, Hermes-Lavoisier , 461-475 .;151;;;;;25/04/2016 15:30;publie;3;25/07/2016 14:22;oui;0000-00-00 00:00:00;23;0;0.9175235171277016;;0000-00-00 00:00:00;fr;non;0;;0;;;
7237;GRANDITS H., HIRSCHHAUSEN B. von, KRAFT C.. MÜLLER D., SERRIER T., 2015;"""Phantomgrenzen in Östlichen Europa. Eine wissenschaftliche Positionierung""";in : Hirschhausen B. von, Grandits H., Kraft C., Müller D., Serrier T. (dir), <em>Phantomgrenzen - Räume und Akteure in der Zeit neu denken</em>, Göttingen, Wallstein Verlag, 13-56.;156;;;;;25/04/2016 15:30;publie;3;07/02/2017 11:47;oui;0000-00-00 00:00:00;18;0;0.9588801801994331;;07/02/2017 11:47;fr;non;0;;0;;;
7238;LIVET P., SANDERS L., 2014;"""Le ""test ontologique"" : un outil de médiation pour la modélisation agent   """;in : Phan D. (dir.),<em> Ontologies et modélisation par SMA en SHS</em>, Londres/Paris, Hermes-Lavoisier , 95-110.;151;;;;;25/04/2016 15:30;publie;3;25/07/2016 14:22;oui;0000-00-00 00:00:00;17;0;0.9114112403392161;;0000-00-00 00:00:00;fr;non;0;;0;;;
7239;LOUAIL T., PUMAIN D., 2014;"""Interaction d’ontologies informatique et géographique pour simuler les dynamiques multiscalaires""";in : Phan D. (dir.),<em>Ontologie et modélisations par SMA en SHS.</em>, Paris, Hermès Sciences-Lavoisier, 193-207 .;151;;;;;25/04/2016 15:30;publie;3;25/07/2016 14:22;oui;0000-00-00 00:00:00;8;0;0.9123129743883581;;0000-00-00 00:00:00;fr;non;0;;0;;;
7240;MATHIAN H., RODIER X., SANDERS L., 2014;"""Système ville et système de villes : modèles dynamiques en archéologie et en géographie """;in :  Lorans E., Rodier X. (dir.) ,<em>Archéologie de l'espace urbain</em>, Tours/Paris, PUFR/CTHS, 495-507.;151;;;;;25/04/2016 15:30;publie;3;25/07/2016 14:22;oui;0000-00-00 00:00:00;24;0;0.9582153333764762;;0000-00-00 00:00:00;fr;non;0;;0;;;
7241;PÉREZ INDAVEREA M.-A., VILA-VÁZQUEZ J.-I., 2014;"""Analysing a Spatial Pattern of Innovative and Brand Architecture in European Cities: Clustering and Diffusion of Media and Signature Projects ?""";in : Mierzejewska L., Parysek J. (dir.),<em>Cities in a Complex World: Problems, Challenges and Prospects</em>, Poznan, Bogucki Wydawnictwo Naukowe, 139-153.;151;;;;;25/04/2016 15:30;publie;3;25/07/2016 14:22;oui;0000-00-00 00:00:00;18;0;0.9121755751344829;;0000-00-00 00:00:00;fr;non;0;;0;En Ligne;https://www.researchgate.net/publication/273989914_Analysing_a_Spatial_Pattern_of_Innovative_and_Brand_Architecture_in_European_Cities_Clustering_and_Diffusion_of_Media_and_Signature_Projects;
7242;PETSIMERIS P., VILA VÁZQUEZ, J.-I., CAPUTO, M.-L., 2013;"""Territorial Dissimilarities in Poverty and Exclusion""";in : Lois R.-C., Paül V. (dir.),<em>European Regions in the Strategy to Emerge from the Crisis: the Territorial Dimension of the ‘Europe 2020’</em>, Santiago de Compostela, Servizo de Publicacións e de Intercambio Científico da USC, 135-149.;141;;;;;25/04/2016 15:30;publie;3;25/07/2016 14:22;oui;0000-00-00 00:00:00;10;0;0.9137371707905991;;0000-00-00 00:00:00;fr;non;0;;0;En Ligne;https://minerva.usc.es/bitstream/10347/10401/1/11-Petsimeris.pdf;
7243;PLEVRIS K., 2014;"""Uneven Development Spatial Representations. Spatial Planning in Southeastern Europe as Shaped by Supranational Formations""";in : Mihaylov V. (dir.),<em>Territories and Identities in Central, Eastern and Southeastern Europe</em>, Cz?stochowa, Institute of Geopolitics, 135-155.;151;;;;;25/04/2016 15:30;publie;3;25/07/2016 14:22;oui;0000-00-00 00:00:00;17;0;0.9113824475393489;;0000-00-00 00:00:00;fr;non;0;;0;;;
7244;PUMAIN D., 2013;"""Preface""";in : Rozenblat C. Melançon G. (dir.),<em>Methods for Multilevel Analysis and Visualisation of Geographical Networks</em>, Berlin , Springer, V-VII.;141;;;;;25/04/2016 15:30;publie;3;25/07/2016 14:22;oui;0000-00-00 00:00:00;11;0;0.9133108081244773;;0000-00-00 00:00:00;fr;non;0;;0;;;
7245;PUMAIN D., 2014;"""Le modèle pour reconstruire une géographie théorique""";in : Mathieu N., Schmidt A.-F. (dir.),<em>Modélisation et interdisciplinarité, six disciplines en quête d’épistémologie</em>, Versailles, Quae, 150-189.;151;;;;;25/04/2016 15:30;publie;3;25/07/2016 14:22;oui;0000-00-00 00:00:00;9;0;0.9109222772224627;;0000-00-00 00:00:00;fr;non;0;;0;;;
7246;PUMAIN D., 2015;"""Le contexte en sciences sociales et dans les modèles de simulation en géographie""";in : Muller J.P. (dir.),<em>Le contexte dans les modèles de systèmes complexes. </em>, Paris, Chemins de Traverse., 209-220.;156;;;;;25/04/2016 15:30;publie;3;25/07/2016 14:22;oui;0000-00-00 00:00:00;12;0;0.9195257535319604;;0000-00-00 00:00:00;fr;non;0;;0;;;
7247;PUMAIN D., 2015;"""La dynamique des villes. Analyses savantes et pratiques d’acteurs""";in : Walliser B. (dir.),<em>La distinction des savoirs</em>, Paris, EHESS, 111-130.;156;;;;;25/04/2016 15:30;publie;3;25/07/2016 14:22;oui;0000-00-00 00:00:00;18;0;0.9107709653873897;;0000-00-00 00:00:00;fr;non;0;;0;;;
7248;PUMAIN D., 2013;"""Métropoles en réseau : des interdépendances illimitées""";"in : Grumbach A. (dir.),<em>Les formes de la métropole, un inachèvement perpétuel</em>, Paris, Atelier International du Grand Paris, 96-99 ; 186-190.";141;;;;;25/04/2016 15:30;publie;3;25/07/2016 14:22;oui;0000-00-00 00:00:00;18;0;0.9555185471861538;;0000-00-00 00:00:00;fr;non;0;;0;;;
7249;PUMAIN D., ROBIC M.-C., ROESSLER M., 2013;"""Géographes, de l’exception à l’innovation""";in : Didier B., Fouque A., Calle-Gruber M. (dir.) ,<em>Le Dictionnaire des femmes créatrices</em>, Paris, Des Femmes/Belin, 1724-1726.;141;;;;;25/04/2016 15:30;publie;3;25/07/2016 14:22;oui;0000-00-00 00:00:00;15;0;0.9109117564488128;;0000-00-00 00:00:00;fr;non;0;;0;;;
7250;QUEVA C., 2015;"""De l’espace à faible densité à l’espace diffus : essai de définition """;in : Devès C. (dir.) ,<em>Vivre et travailler dans les espaces à faible densité. Quelles stratégies de développement ?</em>, Paris, L'Harmattan, 17-33.;156;;;;;25/04/2016 15:30;publie;3;25/07/2016 14:22;oui;0000-00-00 00:00:00;72;0;0.9466514928177018;;0000-00-00 00:00:00;fr;non;0;;0;;;
7251;SCHMOLL C., 2015;"""Controlling irregular migration. Policy options and unwanted consequences""";in : Triandafyllidou A. (dir.),<em>The routledge migration and asylum handbook </em>, Oxford, Routlegde, 361-370.;156;;;;;25/04/2016 15:30;publie;3;19/01/2017 13:25;oui;0000-00-00 00:00:00;18;0;0.9110703108965692;;19/01/2017 13:25;fr;non;0;;0;;;
7252;SINNO M., 2015;"""Les investissements du Golfe dans l'immobilier au Caire depuis 2011 : des vecteurs d'influence qui s'inscrivent dans l'économie globale et locale""";in : Stadnicki R. (dir),<em>Villes arabes, cités rebelles</em>, Dormont, Editions du Cygne, 190-199  .;156;;;;;25/04/2016 15:30;publie;3;25/07/2016 14:22;oui;0000-00-00 00:00:00;11;0;0.9106565045753787;;0000-00-00 00:00:00;fr;non;0;;0;;;
7253;TABBITA J., 2015;"""Déficit habitacional, distribución territorial del Plan Federal 
de Construcción de Viviendas y selección de beneficiarios en 
el Conurbano Bonaerense (2004-2013). ¿Existe equidad en 
el acceso al programa?""";in : Vidal-Koppmann S. (dir.),<em>Metrópolis en mutación</em>,  Buenos Aires, Café de las Ciudades Editions, 55-82.;156;;;;;25/04/2016 15:30;publie;3;25/07/2016 14:22;oui;0000-00-00 00:00:00;12;0;0.9118104058355865;;0000-00-00 00:00:00;fr;non;0;;0;;;
7254;VACCHIANI-MARCUZZO C., 2013;"""Du côté des inégalités urbaines dans les Suds: regards croisés entre Brésil et Afrique du Sud""";in : Bazin M., Fournet-Guerin C., Rosiere S. (dir.) ,<em>De Recife à Reims, récits géographiques</em>, Reims, EPURE, 187-191.;141;;;;;25/04/2016 15:30;publie;3;25/07/2016 14:22;oui;0000-00-00 00:00:00;17;0;0.9110149007221626;;0000-00-00 00:00:00;fr;non;0;;0;;;
7255;VACCHIANI-MARCUZZO C., PAULUS F., 2015;"""Knowledge industry and competitiveness: Economic trajectories of French Cities since the 1960s""";in : Cusinato A., Phillippopoulos-Mihalopoulos A. (ed),<em> Knowledge creating Milieus in Europe. Firms, Cities, Territories.</em>, Berlin-Heidelberg, Springer-Verlag, 157-172.;156;;;;;25/04/2016 15:30;publie;3;07/02/2017 17:54;oui;0000-00-00 00:00:00;15;0;0.9282039920937412;;07/02/2017 17:54;fr;non;0;;0;;;
7256;VALLEE J., COMMENGES H., PERCHOUX C., KESTENS Y., CHAIX B. , 2015;"""Mobilité quotidienne et accès potentiel aux ressources urbaines en Île-de-France : quelles inégalités sociales ?""";in : Mattei F.F., Pumain D. (dir.),<em> Données urbaines 7</em>, Paris, Economica/Anthropos,  87-95.;156;;;;;25/04/2016 15:30;publie;3;17/01/2017 14:16;oui;0000-00-00 00:00:00;24;0;0.8945978676922476;;17/01/2017 14:16;fr;non;0;;0;En Ligne;https://halshs.archives-ouvertes.fr/halshs-01230217;
7257;VILA-VÁZQUEZ J.-I., 2014;"""Viability of Flagship Projects as Models of Urban Regeneration: The Representation of Space through the Discourse of the Actors""";in : O'Donoghue D. (dir.),<em>Urban transformations: centres, peripheries, and systems</em>, Farnham Surrey, Ashgate, 53-60.;151;;;;;25/04/2016 15:30;publie;3;25/07/2016 14:22;oui;0000-00-00 00:00:00;15;0;0.9120340097297154;;0000-00-00 00:00:00;fr;non;0;;0;;;
7258;HIRSCHHAUSEN B. von, 2015;"""Phantomgrenzen zwischen Erfahrungsraum und Erwartungshorizont. Konzeptionelle Reflexionen an einem empirischen Beispiel""";in : Hirschhausen B. von, Grandits H, Kraft C., Müller D., Serrier T. (dir.) ,<em>Phantomgrenzen - Räume und Akteure in der Zeit neu denken</em>, Göttingen, Wallstein Verlag, 84-106.;156;;;;;25/04/2016 15:30;publie;3;21/02/2017 11:57;oui;0000-00-00 00:00:00;64;0;1.8533835354376602;;21/02/2017 11:57;fr;non;0;;0;;;
7259;ALBECKER M.-F., 2015;"""Recycling Paris' and New York's first suburbs : globalization, social change and public policies """;<em> Annual Meeting, Association of American Geographers </em>, New York, Etats-Unis, 21-24/04/2015.;156;;;;;25/04/2016 15:30;publie;3;25/07/2016 14:22;oui;0000-00-00 00:00:00;15;0;0.9100199640585368;;0000-00-00 00:00:00;fr;non;0;;0;;;
7260;ALBECKER M.-F., 2014;"""Decline, globalization and urban policies in Paris’ and New York’s first suburbs """;<em>City Futures 2014, Cities as strategic places and players in a globalized world, EURA et Urban Affairs Association joint Congress </em>, Paris, France, 18-20/06/2014.;151;;;;;25/04/2016 15:30;publie;3;25/07/2016 14:22;oui;0000-00-00 00:00:00;11;0;0.9106326172102476;;0000-00-00 00:00:00;fr;non;0;;0;;;
7261;AVELINE-DUBACH N., 2015;"""The boom in China’s property market, a comparaison with the Japanese ‘land bubble’ from the perspective of the developmental state """;<em>Association of American Geographers</em>, Chicago, Etats-Unis, 23/04/2015.;156;;;;;25/04/2016 15:30;publie;3;19/01/2017 13:16;oui;0000-00-00 00:00:00;19;0;0.9115323432100182;;19/01/2017 13:16;fr;non;0;;0;;;
7262;BARLES S., 2015;"""Le métabolisme urbain : un enjeu majeur pour les villes""";<em>Quelle ville pour demain ?, organisé par le CNRS et l’Académie des Technologies</em>, Paris, France, 25/03/2015.;156;;;;;25/04/2016 15:30;publie;3;25/07/2016 14:22;oui;0000-00-00 00:00:00;27;0;0.9677467624205417;;0000-00-00 00:00:00;fr;non;0;;0;;;
7263;BARLES S., 2014;"""table ronde Ville, agriculture et territoire """;<em>Alimentation et changement climatique, DIM R2DS et Astréa de la région Île-de-France</em>, Paris, France, 04/12/2014.;151;;;;;25/04/2016 15:30;publie;3;25/07/2016 14:22;oui;0000-00-00 00:00:00;12;0;0.8946526682787572;;0000-00-00 00:00:00;fr;non;0;;0;;;
7264;BARLES S., 2014;"""Économie circulaire ?""";"<em>séminaire décideurs-chercheurs ""Économie circulaire : concept ou véritable levier d’action territorial ?”, organisé par l’IAU-IdF</em>, Paris, France, 02/12/2014.";151;;;;;25/04/2016 15:30;publie;3;25/07/2016 14:22;oui;0000-00-00 00:00:00;11;0;0.9115446914522095;;0000-00-00 00:00:00;fr;non;0;;0;;;
7265;DUPUY G., 2014;"""Peut-on imaginer des villes avec moins de voitures : la fin de la dépendance automobile ? """;<em>DEMETERR</em>, Metz, France, 01/06/2014.;151;;;;;25/04/2016 15:30;publie;3;25/07/2016 14:22;oui;0000-00-00 00:00:00;13;0;0.9118008272205554;;0000-00-00 00:00:00;fr;non;0;;0;;;
7266;DUPUY G., 2015;"""Transport, urbanisme, aménagement : l'apport des fractales""";<em>13e Séminaire MEDDE « Méthodes et approches » Fractales et recherche en transport</em>, Paris, France, 01/10/2015.;156;;;;;25/04/2016 15:30;publie;3;25/07/2016 14:22;oui;0000-00-00 00:00:00;15;0;0.9110472393075564;;0000-00-00 00:00:00;fr;non;0;;0;;;
